Ⅰ_NUM	1937	1	1
Ⅰ_NUM	1942	2	1
Ⅰ_NUM	1950	2	2
Ⅰ_NUM	1952	1	1
Ⅰ_NUM	1953	3	2
Ⅰ_NUM	1955	1	1
Ⅰ_NUM	1957	2	1
Ⅰ_NUM	1958	41	5
Ⅰ_NUM	1959	5	1
Ⅰ_NUM	1960	4	2
Ⅰ_NUM	1963	11	2
Ⅰ_NUM	1965	6	4
Ⅰ_NUM	1966	25	4
Ⅰ_NUM	1967	9	3
Ⅰ_NUM	1968	28	5
Ⅰ_NUM	1969	4	1
Ⅰ_NUM	1970	2	1
Ⅰ_NUM	1971	7	3
Ⅰ_NUM	1972	3	2
Ⅰ_NUM	1973	4	4
Ⅰ_NUM	1974	16	1
Ⅰ_NUM	1975	3	3
Ⅰ_NUM	1976	4	4
Ⅰ_NUM	1977	1	1
Ⅰ_NUM	1978	5	3
Ⅰ_NUM	1979	12	4
Ⅰ_NUM	1980	4	3
Ⅰ_NUM	1981	16	3
Ⅰ_NUM	1982	5	3
Ⅰ_NUM	1983	10	9
Ⅰ_NUM	1984	5	5
Ⅰ_NUM	1985	19	10
Ⅰ_NUM	1986	9	9
Ⅰ_NUM	1987	13	10
Ⅰ_NUM	1988	47	21
Ⅰ_NUM	1989	32	23
Ⅰ_NUM	1990	33	15
Ⅰ_NUM	1991	11	9
Ⅰ_NUM	1992	14	12
Ⅰ_NUM	1993	16	12
Ⅰ_NUM	1994	17	10
Ⅰ_NUM	1995	21	12
Ⅰ_NUM	1996	14	8
Ⅰ_NUM	1997	16	8
Ⅰ_NUM	1998	16	10
Ⅰ_NUM	1999	10	9
Ⅰ_NUM	2000	20	11
Ⅰ_NUM	2001	10	7
Ⅰ_NUM	2002	26	20
Ⅰ_NUM	2003	23	11
Ⅰ_NUM	2004	4	3
Ⅰ_NUM	2005	9	9
Ⅰ_NUM	2006	9	5
Ⅰ_NUM	2007	1	1
ß_VERB	1929	2	1
ß_VERB	1935	1	1
ß_VERB	1953	1	1
ß_VERB	1956	1	1
ß_VERB	1958	2	1
ß_VERB	1961	4	3
ß_VERB	1965	2	2
ß_VERB	1966	1	1
ß_VERB	1967	1	1
ß_VERB	1968	4	2
ß_VERB	1969	6	2
ß_VERB	1971	2	1
ß_VERB	1973	1	1
ß_VERB	1974	1	1
ß_VERB	1975	2	1
ß_VERB	1979	5	1
ß_VERB	1980	1	1
ß_VERB	1981	5	3
ß_VERB	1982	1	1
ß_VERB	1985	1	1
ß_VERB	1986	1	1
ß_VERB	1987	1	1
ß_VERB	1988	1	1
ß_VERB	1990	4	4
ß_VERB	1991	3	2
ß_VERB	1992	6	3
ß_VERB	1993	10	2
ß_VERB	1995	1	1
ß_VERB	1996	1	1
ß_VERB	1998	2	1
ß_VERB	2000	1	1
ß_VERB	2003	1	1
ß_VERB	2007	1	1
Ⅰ_VERB	1841	1	1
Ⅰ_VERB	1885	1	1
Ⅰ_VERB	1907	1	1
Ⅰ_VERB	1928	1	1
Ⅰ_VERB	1930	1	1
Ⅰ_VERB	1932	1	1
Ⅰ_VERB	1942	1	1
Ⅰ_VERB	1950	1	1
Ⅰ_VERB	1952	1	1
Ⅰ_VERB	1956	1	1
Ⅰ_VERB	1958	3	2
Ⅰ_VERB	1959	2	2
Ⅰ_VERB	1961	1	1
Ⅰ_VERB	1963	8	4
Ⅰ_VERB	1964	1	1
Ⅰ_VERB	1965	1	1
Ⅰ_VERB	1966	6	1
Ⅰ_VERB	1967	2	2
Ⅰ_VERB	1968	4	2
Ⅰ_VERB	1969	1	1
Ⅰ_VERB	1972	2	2
Ⅰ_VERB	1974	1	1
Ⅰ_VERB	1975	2	1
Ⅰ_VERB	1976	2	2
Ⅰ_VERB	1977	1	1
Ⅰ_VERB	1978	1	1
Ⅰ_VERB	1979	3	3
Ⅰ_VERB	1980	1	1
Ⅰ_VERB	1981	1	1
Ⅰ_VERB	1982	4	3
Ⅰ_VERB	1983	3	2
Ⅰ_VERB	1984	2	2
Ⅰ_VERB	1985	4	3
Ⅰ_VERB	1986	4	4
Ⅰ_VERB	1987	2	2
Ⅰ_VERB	1988	28	9
Ⅰ_VERB	1989	6	6
Ⅰ_VERB	1990	11	4
Ⅰ_VERB	1991	1	1
Ⅰ_VERB	1992	2	2
Ⅰ_VERB	1993	6	5
Ⅰ_VERB	1994	7	5
Ⅰ_VERB	1996	1	1
Ⅰ_VERB	1997	3	2
Ⅰ_VERB	1998	4	3
Ⅰ_VERB	1999	1	1
Ⅰ_VERB	2001	2	2
Ⅰ_VERB	2002	3	2
Ⅰ_VERB	2003	1	1
Ⅰ_VERB	2004	1	1
Ⅰ_VERB	2006	2	2
Ⅰ_VERB	2007	4	2
ᴎ	2003	4	1
ᴎ	2005	20	7
ᴎ	2006	19	5
ᴎ	2007	47	16
ᴎ	2008	92	14
Ⅲ	1798	1	1
Ⅲ	1863	1	1
Ⅲ	1939	1	1
Ⅲ	1954	1	1
Ⅲ	1959	1	1
Ⅲ	1960	1	1
Ⅲ	1963	2	2
Ⅲ	1964	1	1
Ⅲ	1966	1	1
Ⅲ	1970	1	1
Ⅲ	1972	5	4
Ⅲ	1973	1	1
Ⅲ	1975	1	1
Ⅲ	1976	2	2
Ⅲ	1977	1	1
Ⅲ	1979	1	1
Ⅲ	1980	2	1
Ⅲ	1981	6	6
Ⅲ	1983	5	5
Ⅲ	1984	2	2
Ⅲ	1985	3	2
Ⅲ	1986	1	1
Ⅲ	1987	1	1
Ⅲ	1988	20	11
Ⅲ	1989	2	2
Ⅲ	1990	2	2
Ⅲ	1991	2	2
Ⅲ	1992	1	1
Ⅲ	1993	1	1
Ⅲ	1994	7	6
Ⅲ	1995	9	7
Ⅲ	1996	4	3
Ⅲ	1997	2	2
Ⅲ	1998	7	5
Ⅲ	1999	2	2
Ⅲ	2000	40	4
Ⅲ	2001	5	4
Ⅲ	2002	17	9
Ⅲ	2003	5	4
Ⅲ	2005	17	16
Ⅲ	2006	10	6
Ⅲ	2007	12	4
Ⅲ	2008	1	1
