是,207.787,207.880,1,620094380,VC
受到,207.880,208.179,1,15323515,VV
惊雷,208.179,208.489,1,815,NN
轰击,208.489,208.829,1,81501,VV
一般,208.829,209.145,1,25832464,VA
一下子,209.545,209.905,1,595,AD
就,209.905,210.041,1,116798593,AD
站立,210.041,210.285,1,130355,VV
起来,210.285,210.657,1,30231639,VV
我,211.504,211.634,1,173918038,PN
使劲,211.634,211.980,1,23322,VV
地,211.980,212.035,1,121794346,NN
揉,212.035,212.188,1,39792,VV
了,212.188,212.285,1,563144757,PU
揉,212.285,212.435,1,39792,VV
眼睛,212.435,212.911,1,4692439,NN
仔细,212.911,213.260,1,1284196,VA
地,213.260,213.348,1,121794346,NN
看,213.348,213.519,1,64734466,VV
了,213.519,213.637,1,563144757,PU
看,213.637,213.878,1,64734466,VV
我,214.441,214.550,1,173918038,PN
看见,214.550,214.851,1,4170930,VV
一个,214.851,215.177,1,164111926,CD
十分,215.351,215.616,1,14848074,AD
奇怪,215.616,216.009,1,1751177,VA
的,216.009,216.089,1,3513074154,DEG
小,216.089,216.267,1,24268781,VA
家伙,216.267,216.657,1,236972,NN
严肃,216.849,217.180,1,2157651,VA
地,217.180,217.280,1,121794346,NN
朝,217.280,217.453,1,1480634,NR
我,217.453,217.593,1,173918038,PN
凝眸,217.593,217.897,1,0,NN
望,217.897,218.146,1,1902316,VV
着,218.146,218.333,1,79466263,VV
这,219.258,219.366,1,312612125,PN
是,219.366,219.484,1,620094380,VC
后来,219.484,219.841,1,7315218,AD
我,220.109,220.212,1,173918038,PN
给,220.212,220.329,1,32856024,VV
他,220.329,220.473,1,197162659,PN
画,220.473,220.645,1,1605881,NN
出来,220.645,220.899,1,13972866,VV
的,220.899,220.994,1,3513074154,DEG
最,220.994,221.201,1,36542650,AD
好,221.201,221.381,1,54366516,VA
的,221.381,221.502,1,3513074154,DEG
一,221.502,221.590,1,421633388,CD
幅,221.590,221.723,1,878483,M
画像,221.723,222.144,1,77646,NN
可是,223.237,223.801,1,5869805,AD
我,224.401,224.543,1,173918038,PN
的,224.543,224.639,1,3513074154,DEG
画,224.639,224.849,1,1605881,NN
当然,225.297,225.578,1,12879803,AD
要,225.578,225.710,1,114332658,VV
比,225.710,225.819,1,24958517,P
他,225.819,225.981,1,197162659,PN
本人,225.981,226.234,1,1962805,PN
的,226.234,226.324,1,3513074154,DEG
模样,226.324,226.637,1,387048,NN
逊色,226.637,227.019,1,131270,VA
